policy_id,family,horizon_hours,lookback_hours,threshold,maximum_spread,exit_hours,risk_fraction,scenario,training_cash,training_pnl,total_fees,closed_trades,release_days,maximum_cost_drawdown,mean_daily_log_growth,simultaneous_lower_daily_log_growth,selection_rejections
b28a0e66ddefbd9a,momentum,12,1,0.03,0.08,3,0.025,costed,159.45,-40.55,5.04,44,26,0.20402356230031948,-0.0009136571495643957,-0.0027801371376924055,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
b28a0e66ddefbd9a,momentum,12,1,0.03,0.08,3,0.05,costed,155.15,-44.85,2.85,18,13,0.22425,-0.0010238910308614832,-0.003815417459633209,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
b28a0e66ddefbd9a,momentum,12,1,0.03,0.08,3,0.005,stress,160.49,-39.51,6.04,239,151,0.2009061939852619,-0.0008874424645764993,-0.0015824022217412414,
b28a0e66ddefbd9a,momentum,12,1,0.03,0.08,3,0.01,stress,160.62,-39.38,4.28,95,51,0.20665810530475157,-0.0008841775797891953,-0.0021692398388472585,
b28a0e66ddefbd9a,momentum,12,1,0.03,0.08,3,0.025,stress,160.07,-39.93,3.41,31,17,0.2039486771434255,-0.0008980086572154449,-0.002861903036129675,
b28a0e66ddefbd9a,momentum,12,1,0.03,0.08,3,0.05,stress,157.46,-42.54,2.9,19,13,0.2127,-0.0009642980193214319,-0.003313448930260801,
23a7e785641302db,momentum,12,1,0.03,0.08,,0.005,costed,166.21,-33.79,6.49,285,171,0.16919924022793162,-0.0007462311188105566,-0.0016992538533643206,nonpositive_simultaneous_lower_bound;nonpositive_stress_profit
23a7e785641302db,momentum,12,1,0.03,0.08,,0.01,costed,160.01,-39.99,8.42,229,120,0.200469694698446,-0.0008995203760776338,-0.002717543593263688,nonpositive_simultaneous_lower_bound;nonpositive_stress_profit
23a7e785641302db,momentum,12,1,0.03,0.08,,0.025,costed,157.37,-42.63,5.55,56,32,0.214446163829681,-0.000966603411029291,-0.00356843422348396,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
23a7e785641302db,momentum,12,1,0.03,0.08,,0.05,costed,155.3,-44.7,2.27,15,10,0.2235,-0.0010199945015862716,-0.0035204296771460157,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
23a7e785641302db,momentum,12,1,0.03,0.08,,0.005,stress,165.72,-34.28,5.58,250,154,0.17486556462856004,-0.000758136086043691,-0.0014138905486824538,
23a7e785641302db,momentum,12,1,0.03,0.08,,0.01,stress,161.08,-38.92,7.12,182,100,0.20438605156574138,-0.0008726460909870274,-0.0021454001071479854,
23a7e785641302db,momentum,12,1,0.03,0.08,,0.025,stress,158.56,-41.44,4.63,46,27,0.21145812611895762,-0.0009362269998643486,-0.0029306648027620998,
23a7e785641302db,momentum,12,1,0.03,0.08,,0.05,stress,153.08,-46.92,3.1,23,16,0.2346,-0.0010780512338328017,-0.003755499631800475,
4ee64e10b49fb4c8,momentum,6,1,0.03,0.03,1,0.005,costed,199.46,-0.54,0.07,2,2,0.0027,-1.0901820864172338e-05,-5.0189441716926494e-05,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
4ee64e10b49fb4c8,momentum,6,1,0.03,0.03,1,0.01,costed,198.95,-1.05,0.11,2,2,0.00525,-2.122511965765747e-05,-9.77703628955607e-05,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
4ee64e10b49fb4c8,momentum,6,1,0.03,0.03,1,0.025,costed,197.21,-2.79,0.26,2,2,0.01395,-5.6646031153463794e-05,-0.0002602556758134387,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
4ee64e10b49fb4c8,momentum,6,1,0.03,0.03,1,0.05,costed,194.12,-5.88,0.53,2,2,0.0294,-0.00012032597585089243,-0.000553572266317207,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
4ee64e10b49fb4c8,momentum,6,1,0.03,0.03,1,0.005,stress,199.06,-0.94,0.11,3,3,0.0047,-1.8996289234351756e-05,-7.862581011828103e-05,
4ee64e10b49fb4c8,momentum,6,1,0.03,0.03,1,0.01,stress,197.8,-2.2,0.2,3,3,0.011,-4.460059419122932e-05,-0.00018966728637337897,
4ee64e10b49fb4c8,momentum,6,1,0.03,0.03,1,0.025,stress,194.27,-5.73,0.45,3,3,0.02865,-0.00011721138103769104,-0.000497615285754183,
4ee64e10b49fb4c8,momentum,6,1,0.03,0.03,1,0.05,stress,188.48,-11.52,0.92,3,3,0.0576,-0.0002392155890516728,-0.0010141305817444354,
8bac534ae972c599,momentum,6,1,0.03,0.03,3,0.005,costed,199.91,-0.09,0.04,2,2,0.0014,-1.8149245176825532e-06,-1.6411230338442295e-05,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
8bac534ae972c599,momentum,6,1,0.03,0.03,3,0.01,costed,199.84,-0.16,0.06,2,2,0.0027,-3.2270974627793197e-06,-3.183116923447925e-05,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
8bac534ae972c599,momentum,6,1,0.03,0.03,3,0.025,costed,199.37,-0.63,0.14,2,2,0.0079,-1.272166005363414e-05,-9.916778394391108e-05,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
8bac534ae972c599,momentum,6,1,0.03,0.03,3,0.05,costed,198.93,-1.07,0.28,2,2,0.0158,-2.1630493948188807e-05,-0.00019355479007284728,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
8bac534ae972c599,momentum,6,1,0.03,0.03,3,0.005,stress,199.43,-0.57,0.07,3,3,0.0036968576709796672,-1.1508342673010102e-05,-7.30661379693653e-05,
8bac534ae972c599,momentum,6,1,0.03,0.03,3,0.01,stress,198.51,-1.49,0.14,3,3,0.009134471398622342,-3.0152781677253137e-05,-0.0001801743770157788,
8bac534ae972c599,momentum,6,1,0.03,0.03,3,0.025,stress,195.98,-4.02,0.34,3,3,0.02371226462090266,-8.18740054046944e-05,-0.0004726915062943415,
8bac534ae972c599,momentum,6,1,0.03,0.03,3,0.05,stress,192.27,-7.73,0.7,3,3,0.04717775905644482,-0.00015893843695077205,-0.0009511136184384827,
546a51009fec9b8b,momentum,6,1,0.03,0.03,,0.005,costed,199.91,-0.09,0.04,2,2,0.0014,-1.8149245176825532e-06,-1.6411230338442295e-05,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
546a51009fec9b8b,momentum,6,1,0.03,0.03,,0.01,costed,199.84,-0.16,0.06,2,2,0.0027,-3.2270974627793197e-06,-3.183116923447925e-05,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
546a51009fec9b8b,momentum,6,1,0.03,0.03,,0.025,costed,199.37,-0.63,0.14,2,2,0.0079,-1.272166005363414e-05,-9.916778394391108e-05,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
546a51009fec9b8b,momentum,6,1,0.03,0.03,,0.05,costed,198.93,-1.07,0.28,2,2,0.0158,-2.1630493948188807e-05,-0.00019355479007284728,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
546a51009fec9b8b,momentum,6,1,0.03,0.03,,0.005,stress,199.43,-0.57,0.07,3,3,0.0036968576709796672,-1.1508342673010102e-05,-7.30661379693653e-05,
546a51009fec9b8b,momentum,6,1,0.03,0.03,,0.01,stress,198.51,-1.49,0.14,3,3,0.009134471398622342,-3.0152781677253137e-05,-0.0001801743770157788,
546a51009fec9b8b,momentum,6,1,0.03,0.03,,0.025,stress,195.98,-4.02,0.34,3,3,0.02371226462090266,-8.18740054046944e-05,-0.0004726915062943415,
546a51009fec9b8b,momentum,6,1,0.03,0.03,,0.05,stress,192.27,-7.73,0.7,3,3,0.04717775905644482,-0.00015893843695077205,-0.0009511136184384827,
23953bf22e526799,momentum,6,1,0.03,0.08,1,0.005,costed,198.49,-1.51,0.3,7,6,0.00755,-3.05590545304453e-05,-9.347447364959434e-05,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
23953bf22e526799,momentum,6,1,0.03,0.08,1,0.01,costed,196.87,-3.13,0.6,7,6,0.01565,-6.360384724210026e-05,-0.00019496594448489311,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
23953bf22e526799,momentum,6,1,0.03,0.08,1,0.025,costed,191.76,-8.24,1.46,7,6,0.0412,-0.00016964829202382128,-0.000520251157373268,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
23953bf22e526799,momentum,6,1,0.03,0.08,1,0.05,costed,183.99,-16.01,2.78,7,6,0.08005,-0.00033643531549207566,-0.001032289353302007,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
23953bf22e526799,momentum,6,1,0.03,0.08,1,0.005,stress,196.64,-3.36,0.31,9,9,0.0168,-6.831742229964494e-05,-0.00018909092504804456,
23953bf22e526799,momentum,6,1,0.03,0.08,1,0.01,stress,193.02,-6.98,0.57,9,9,0.0349,-0.0001432401454397048,-0.00039808490661196095,
23953bf22e526799,momentum,6,1,0.03,0.08,1,0.025,stress,182.9,-17.1,1.3,9,9,0.0855,-0.0003603943998032933,-0.001002699204446508,
23953bf22e526799,momentum,6,1,0.03,0.08,1,0.05,stress,166.44,-33.56,2.46,9,9,0.1678,-0.0007406551711020003,-0.002057039714297648,
373c4adcf8fcfb9e,momentum,6,1,0.03,0.08,3,0.005,costed,201.12,1.12,0.17,7,6,0.00845,2.2517654410888836e-05,-0.00013453612477274074,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
373c4adcf8fcfb9e,momentum,6,1,0.03,0.08,3,0.01,costed,202.66,2.66,0.35,7,6,0.01695,5.327553012957492e-05,-0.0002625294530379364,nonpositive_simultaneous_lower_bound;insufficient_release_days
373c4adcf8fcfb9e,momentum,6,1,0.03,0.08,3,0.025,costed,207.03,7.03,0.84,7,6,0.04385,0.00013929977319590163,-0.0006921054709446836,nonpositive_simultaneous_lower_bound;insufficient_release_days
373c4adcf8fcfb9e,momentum,6,1,0.03,0.08,3,0.05,costed,213.96,13.96,1.66,7,6,0.09,0.000272063367399245,-0.0014107044650608306,nonpositive_simultaneous_lower_bound;insufficient_release_days
373c4adcf8fcfb9e,momentum,6,1,0.03,0.08,3,0.005,stress,199.87,-0.13,0.22,9,9,0.01425,-2.6218199257504418e-06,-0.00017743034556883853,
373c4adcf8fcfb9e,momentum,6,1,0.03,0.08,3,0.01,stress,200.24,0.24,0.42,9,9,0.0285,4.835808772106032e-06,-0.0003486652041610361,
373c4adcf8fcfb9e,momentum,6,1,0.03,0.08,3,0.025,stress,200.49,0.49,0.96,9,9,0.07085,9.866950173595195e-06,-0.00087328666418712,
373c4adcf8fcfb9e,momentum,6,1,0.03,0.08,3,0.05,stress,201.03,1.03,1.84,9,9,0.1386,2.0712839133679e-05,-0.0017888110136061322,
d09ee3d99438c15a,momentum,6,1,0.03,0.08,,0.005,costed,201.12,1.12,0.17,7,6,0.00845,2.2517654410888836e-05,-0.00013453612477274074,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
d09ee3d99438c15a,momentum,6,1,0.03,0.08,,0.01,costed,202.66,2.66,0.35,7,6,0.01695,5.327553012957492e-05,-0.0002625294530379364,nonpositive_simultaneous_lower_bound;insufficient_release_days
d09ee3d99438c15a,momentum,6,1,0.03,0.08,,0.025,costed,207.03,7.03,0.84,7,6,0.04385,0.00013929977319590163,-0.0006921054709446836,nonpositive_simultaneous_lower_bound;insufficient_release_days
d09ee3d99438c15a,momentum,6,1,0.03,0.08,,0.05,costed,213.96,13.96,1.66,7,6,0.09,0.000272063367399245,-0.0014107044650608306,nonpositive_simultaneous_lower_bound;insufficient_release_days
d09ee3d99438c15a,momentum,6,1,0.03,0.08,,0.005,stress,199.87,-0.13,0.22,9,9,0.01425,-2.6218199257504418e-06,-0.00017743034556883853,
d09ee3d99438c15a,momentum,6,1,0.03,0.08,,0.01,stress,200.24,0.24,0.42,9,9,0.0285,4.835808772106032e-06,-0.0003486652041610361,
d09ee3d99438c15a,momentum,6,1,0.03,0.08,,0.025,stress,200.49,0.49,0.96,9,9,0.07085,9.866950173595195e-06,-0.00087328666418712,
d09ee3d99438c15a,momentum,6,1,0.03,0.08,,0.05,stress,201.03,1.03,1.84,9,9,0.1386,2.0712839133679e-05,-0.0017888110136061322,
839aacb16bd3ee89,momentum,24,1,0.08,0.03,1,0.005,costed,192.64,-7.36,2.33,46,41,0.03945,-0.0001511863081757275,-0.0003908492432809688,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
839aacb16bd3ee89,momentum,24,1,0.08,0.03,1,0.01,costed,182.84,-17.16,4.55,46,41,0.08705,-0.00036171739146972887,-0.0008503200416502077,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
839aacb16bd3ee89,momentum,24,1,0.08,0.03,1,0.025,costed,159.89,-40.11,7.51,32,31,0.20055,-0.0009025455151238212,-0.0017917362755103467,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
839aacb16bd3ee89,momentum,24,1,0.08,0.03,1,0.05,costed,159.68,-40.32,7.7,15,15,0.2016,-0.0009078449757454952,-0.002284956150301934,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
839aacb16bd3ee89,momentum,24,1,0.08,0.03,1,0.005,stress,192.24,-7.76,1.23,32,29,0.0388,-0.00015956764161218975,-0.0003381226886459024,
839aacb16bd3ee89,momentum,24,1,0.08,0.03,1,0.01,stress,184.16,-15.84,2.57,33,30,0.0792,-0.00033271137731638605,-0.0007079694401316203,
839aacb16bd3ee89,momentum,24,1,0.08,0.03,1,0.025,stress,159.64,-40.36,5.52,32,29,0.2018,-0.0009088551869657418,-0.0019313063390834424,
839aacb16bd3ee89,momentum,24,1,0.08,0.03,1,0.05,stress,157.36,-42.64,5.92,14,14,0.2132,-0.0009668596470452951,-0.0025213288554586004,
c93b697a6825a431,momentum,24,1,0.08,0.03,3,0.005,costed,191.74,-8.26,1.56,46,40,0.0418,-0.00017006886652897574,-0.0005008754861907243,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
c93b697a6825a431,momentum,24,1,0.08,0.03,3,0.01,costed,180.68,-19.32,3.06,46,40,0.0966,-0.00040963651516787923,-0.0011283806717776433,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
c93b697a6825a431,momentum,24,1,0.08,0.03,3,0.025,costed,157.37,-42.63,4.7,30,28,0.21315,-0.0009666034110292899,-0.0025500739387693348,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
c93b697a6825a431,momentum,24,1,0.08,0.03,3,0.05,costed,155.51,-44.49,5.07,13,13,0.22245,-0.0010145456786886705,-0.0031486303154268213,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
c93b697a6825a431,momentum,24,1,0.08,0.03,3,0.005,stress,191.64,-8.36,0.91,32,29,0.0418,-0.00017217239731095045,-0.00040120911333318065,
c93b697a6825a431,momentum,24,1,0.08,0.03,3,0.01,stress,182.5,-17.5,1.83,33,29,0.0875,-0.00036922255453826784,-0.0009020292510694875,
c93b697a6825a431,momentum,24,1,0.08,0.03,3,0.025,stress,158.69,-41.31,2.6,23,22,0.21035,-0.0009329223910213138,-0.0023399077599656117,
c93b697a6825a431,momentum,24,1,0.08,0.03,3,0.05,stress,155.07,-44.93,3.13,12,12,0.22465,-0.0010259707204515285,-0.003486450123979003,
290fda1b968f5d23,momentum,24,1,0.08,0.03,,0.005,costed,192.56,-7.44,1.29,46,40,0.04242514672237143,-0.00015286118174685602,-0.0005404326497249028,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
290fda1b968f5d23,momentum,24,1,0.08,0.03,,0.01,costed,182.69,-17.31,2.53,46,40,0.09617572849156483,-0.00036502677096596176,-0.001196122042107962,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
290fda1b968f5d23,momentum,24,1,0.08,0.03,,0.025,costed,161.87,-38.13,4.26,30,28,0.21162088447301772,-0.0008529186395248689,-0.0025577592910857668,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
290fda1b968f5d23,momentum,24,1,0.08,0.03,,0.05,costed,167.15,-32.85,4.25,13,13,0.2084951226441898,-0.000723490942265844,-0.0031710925813632548,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
290fda1b968f5d23,momentum,24,1,0.08,0.03,,0.005,stress,191.68,-8.32,0.75,32,29,0.0416,-0.000171330853310292,-0.0004236731596274386,
290fda1b968f5d23,momentum,24,1,0.08,0.03,,0.01,stress,182.63,-17.37,1.56,33,29,0.08685,-0.0003663512836455095,-0.0009416341550798383,
290fda1b968f5d23,momentum,24,1,0.08,0.03,,0.025,stress,158.69,-41.31,2.6,23,22,0.21035,-0.0009329223910213138,-0.0023399077599656117,
290fda1b968f5d23,momentum,24,1,0.08,0.03,,0.05,stress,155.07,-44.93,3.13,12,12,0.22465,-0.0010259707204515285,-0.003486450123979003,
8a52bf421103f749,momentum,24,1,0.08,0.08,1,0.005,costed,184.83,-15.17,4.27,89,72,0.07585,-0.0003180680760219674,-0.0005860310912975355,nonpositive_simultaneous_lower_bound;nonpositive_stress_profit
8a52bf421103f749,momentum,24,1,0.08,0.08,1,0.01,costed,168.63,-31.37,8.4,94,77,0.16235,-0.0006879451647820292,-0.0013256274837632415,nonpositive_simultaneous_lower_bound;nonpositive_stress_profit
8a52bf421103f749,momentum,24,1,0.08,0.08,1,0.025,costed,159.85,-40.15,7.84,36,29,0.20075,-0.0009035543993636543,-0.002081656599328189,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
8a52bf421103f749,momentum,24,1,0.08,0.08,1,0.05,costed,159.66,-40.34,9.26,23,17,0.2017,-0.0009083500497192896,-0.002607379893089504,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
8a52bf421103f749,momentum,24,1,0.08,0.08,1,0.005,stress,187.02,-12.98,2.61,68,59,0.0649,-0.0002705717884707096,-0.0005451795446436095,
8a52bf421103f749,momentum,24,1,0.08,0.08,1,0.01,stress,172.0,-28.0,5.3,72,62,0.14,-0.0006081568134459013,-0.0011723450736810647,
8a52bf421103f749,momentum,24,1,0.08,0.08,1,0.025,stress,159.23,-40.77,6.65,35,31,0.20385,-0.0009192244704826699,-0.002060018691366077,
8a52bf421103f749,momentum,24,1,0.08,0.08,1,0.05,stress,158.76,-41.24,5.37,15,13,0.2062,-0.000931144107391822,-0.002876060629700204,
1ed7a6e84fb6166c,momentum,24,1,0.08,0.08,3,0.005,costed,181.88,-18.12,2.67,88,71,0.09119072602808174,-0.00038294450641623937,-0.0008294623861687701,nonpositive_simultaneous_lower_bound;nonpositive_stress_profit
1ed7a6e84fb6166c,momentum,24,1,0.08,0.08,3,0.01,costed,163.32,-36.68,5.3,94,76,0.18462306540189716,-0.0008169592745833135,-0.0017772867028396154,nonpositive_simultaneous_lower_bound;nonpositive_stress_profit
1ed7a6e84fb6166c,momentum,24,1,0.08,0.08,3,0.025,costed,155.54,-44.46,5.0,32,25,0.22655395325708602,-0.0010137678761340306,-0.002880664599764911,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
1ed7a6e84fb6166c,momentum,24,1,0.08,0.08,3,0.05,costed,162.84,-37.16,2.36,12,8,0.2035605986501027,-0.0008288275923921708,-0.0032103612660449206,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
1ed7a6e84fb6166c,momentum,24,1,0.08,0.08,3,0.005,stress,190.45,-9.55,1.75,68,58,0.04984035122729994,-0.00019728900654606256,-0.0005909072766430835,
1ed7a6e84fb6166c,momentum,24,1,0.08,0.08,3,0.01,stress,179.92,-20.08,3.56,72,61,0.10434090003982477,-0.0004266333020039356,-0.0011950597968101394,
1ed7a6e84fb6166c,momentum,24,1,0.08,0.08,3,0.025,stress,159.98,-40.02,6.3,55,48,0.21489915100358248,-0.0009002764480941976,-0.002953812014865033,
1ed7a6e84fb6166c,momentum,24,1,0.08,0.08,3,0.05,stress,165.46,-34.54,8.23,39,35,0.2050160957094124,-0.0007644673096209675,-0.0038380834845623824,
3fb89253633aca19,momentum,24,1,0.08,0.08,,0.005,costed,186.79,-13.21,2.29,89,72,0.07382982943276478,-0.0002755337716807447,-0.0008023369968871876,nonpositive_simultaneous_lower_bound;nonpositive_stress_profit
3fb89253633aca19,momentum,24,1,0.08,0.08,,0.01,costed,173.37,-26.63,4.57,94,77,0.1481954961156456,-0.0005761666433477437,-0.0017236698567222443,nonpositive_simultaneous_lower_bound;nonpositive_stress_profit
3fb89253633aca19,momentum,24,1,0.08,0.08,,0.025,costed,166.31,-33.69,5.82,49,40,0.2034580200201159,-0.000743805846233824,-0.003301874830375372,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
3fb89253633aca19,momentum,24,1,0.08,0.08,,0.05,costed,170.45,-29.55,2.27,13,10,0.20060981511954312,-0.0006446587417908257,-0.003048059862959773,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
3fb89253633aca19,momentum,24,1,0.08,0.08,,0.005,stress,191.03,-8.97,1.57,68,58,0.04844342446617442,-0.00018502775311482196,-0.0005885675718064731,
3fb89253633aca19,momentum,24,1,0.08,0.08,,0.01,stress,180.89,-19.11,3.25,72,61,0.10205097570688969,-0.00040495264046166497,-0.0011970091625222623,
3fb89253633aca19,momentum,24,1,0.08,0.08,,0.025,stress,159.98,-40.02,6.3,55,48,0.21489915100358248,-0.0009002764480941976,-0.002953812014865033,
3fb89253633aca19,momentum,24,1,0.08,0.08,,0.05,stress,165.46,-34.54,8.23,39,35,0.2050160957094124,-0.0007644673096209675,-0.0038380834845623824,
8f552417b131dd69,momentum,18,1,0.08,0.03,1,0.005,costed,186.66,-13.34,3.91,83,75,0.0667,-0.00027834107423562886,-0.0004711849741938074,nonpositive_simultaneous_lower_bound;nonpositive_stress_profit
8f552417b131dd69,momentum,18,1,0.08,0.03,1,0.01,costed,173.0,-27.0,7.55,84,76,0.135,-0.0005847813389123316,-0.0009871580732616749,nonpositive_simultaneous_lower_bound;nonpositive_stress_profit
8f552417b131dd69,momentum,18,1,0.08,0.03,1,0.025,costed,158.4,-41.6,11.81,59,54,0.208,-0.0009402979321278683,-0.0017555239656534033,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
8f552417b131dd69,momentum,18,1,0.08,0.03,1,0.05,costed,159.35,-40.65,11.28,28,25,0.20325,-0.0009161867971156902,-0.0020754098635623083,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
8f552417b131dd69,momentum,18,1,0.08,0.03,1,0.005,stress,188.67,-11.33,2.81,63,57,0.05665,-0.0002351528601794968,-0.0004258192422208855,
8f552417b131dd69,momentum,18,1,0.08,0.03,1,0.01,stress,176.4,-23.6,5.47,67,61,0.118,-0.0005063033184489746,-0.000897027374850947,
8f552417b131dd69,momentum,18,1,0.08,0.03,1,0.025,stress,159.29,-40.71,8.33,45,41,0.20355,-0.0009177053477479447,-0.001849716197867425,
8f552417b131dd69,momentum,18,1,0.08,0.03,1,0.05,stress,159.8,-40.2,8.13,23,21,0.201,-0.0009048158597413799,-0.0020853787463475616,
94e42f051fb5b27d,momentum,18,1,0.08,0.03,3,0.005,costed,185.56,-14.44,3.72,82,73,0.0722,-0.0003021737365503776,-0.0005308117094986842,nonpositive_simultaneous_lower_bound;nonpositive_stress_profit
94e42f051fb5b27d,momentum,18,1,0.08,0.03,3,0.01,costed,171.41,-28.59,7.14,84,75,0.14295,-0.0006220121735043193,-0.0010889600676537796,nonpositive_simultaneous_lower_bound;nonpositive_stress_profit
94e42f051fb5b27d,momentum,18,1,0.08,0.03,3,0.025,costed,158.23,-41.77,9.52,51,46,0.20885,-0.0009446278057142923,-0.0019721678033594973,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
